,date,ALGN,AMGN,BAX,BDX,BIIB,BIO,BSX,CAH,CI,CNC,COO,COR,CRL,CTLT,DGX,DVA,DXCM,ELV,EW,GEHC,GILD,HCA,HOLX,HSIC,HUM,IDXX,ILMN,INCY,IQV,ISRG,LH,MCK,MDNAF,MDT,MOH,MTD,PODD,REGN,RVTY,STE,SYK,TECH,TMO,Ticker,UBER,UHS,UNH,VRTX,WAT,WST,XRAY,ZBH
1413,12/07/2023,216.61,271.31,36.53,233.54,239.12,310.18,55.03,106.38,257.94,74.24,344.95,200.21,202.77,37.45,135.22,105.74,118.89,476.96,68.26,67.39,78.05,253.95,69.22,71.54,480.3,523.08,117.13,55.18,214.99,311.56,217.63,455.66,0.326,79.55,363.43,1100.02,194.54,849.18,91.68,201.99,289.38,68.05,494.1,,60.98,134.35,548.27,353.95,293.38,341.19,32.48,117.29
1414,12/08/2020,515.76,228.94,77.93,234.380487804878,246.43,559.27,33.97,56.47,218.67,65.01,345.74,100.43,242.09,94.25,124.09,110.38,87.04,322.69,85.4,,61.17,159.19,72.77,70.45,409.28,460.69,342.72,82.85,171.29,255.116666666667,173.625429553265,180.42,3.83,111.18,215.07,1161.33,245.65,497.14,147.91,189.09,235.45,77.2125,473.98,,53.01,132.67,347.86,229.83,239.23,267.28,54.28,142.300970873786
1415,12/08/2021,675.22,213.53,80.61,240.439024390244,234.72,770.22,41.66,48.25,208.31,73.88,414.93,120.85,365.96,127.46,160.15,105.04,141.2125,415.97,119.46,,69.71,240.51,76.05,75.03,440.0,618.55,375.98,67.33,272.19,340.8,255.008591065292,226.68,1.72,112.42,297.33,1586.15,277.13,654.04,190.32,230.59,261.28,120.325,638.15,,38.81,129.68,468.86,206.61,346.55,435.51,53.19,125.203883495146
1416,12/08/2022,190.46,285.57,52.62,247.97,289.1,420.1,46.32,80.78,333.5,86.49,319.43,170.46,210.07,45.54,150.5,74.91,122.67,529.12,72.48,,89.47,241.53,74.8,81.32,547.36,428.54,210.42,84.11,210.41,272.02,202.474226804124,381.64,0.5,77.79,339.75,1482.73,303.34,765.42,141.94,190.28,247.84,81.95,567.95,,26.45,129.61,547.92,321.32,343.04,236.03,30.28,125.84
1417,12/08/2023,221.23,269.12,36.15,232.3,239.29,304.13,54.95,106.83,258.8,73.77,335,201.75,204.46,37.18,135.91,107.58,116.97,477.97,69.18,68.52,79.02,257.53,68.37,71.91,481.62,531.35,112.94,54.7,215.28,310.42,216.6,457.89,0.33,79.35,367.72,1090.52,194.66,840.14,91.02,200.5,289.1,68.31,489.77,,61.7,137.45,549.77,350.15,292.14,342.24,31.88,117.3
1418,12/09/2019,273.46,232.82,81.55,251.609756097561,295.55,357.61,43.71,54.34,195.95,59.17,302.26,86.39,144.71,52.06,105.23,72.11,55.25,282.33,78.0966666666667,,66.93,142.84,52.1,68.68,342.28,249.02,326.59,94.79,146.4,191.056666666667,145.257731958763,142.88,1.25,111.13,129.63,756.98,180.66,365.63,93.66,152.54,200.4,54.815,316.43,,27.68,143.72,277.54,219.37,226.63,144.73,57.32,142.446601941748
1419,12/09/2020,509.01,229.85,79.3,234.107317073171,244.75,541.87,34.13,56.15,217,63.45,342.58,101.11,240.34,92.31,124.17,111.3,83.3475,318.44,85.03,,60.82,159.93,71.83,71.15,408.14,449.88,337.76,80.96,168.5,251.17,173.857388316151,178.68,3.75,112.95,209.76,1150.68,243.88,488.64,143.91,188.25,235.93,75.41,461.38,,53.79,133.91,344.41,224.38,239.13,261.16,54.5,142.922330097087
1420,12/09/2021,673.59,212.57,80.56,239.131707317073,232.43,753.79,41.28,48.48,211.3,74.87,408.43,121.69,357.05,123.79,157.72,105.07,140.0375,419.66,120.34,,70.3,241.44,75.19,75.76,452.28,607.58,371.34,66.47,269.16,340.34,242.242268041237,230.74,1.58,112.81,295.24,1582.16,268.5,665.72,187.43,232.37,260.54,117.55,637.07,,37.54,129.12,473.32,208.41,343.72,429.19,53.06,121.78640776699
1421,12/09/2022,188.81,278.65,52.38,247.6,285.37,416.09,46.23,77.55,332.12,86.25,309.47,165.33,210.17,44.68,148.85,74.34,116.46,524.92,74.01,,87.97,237.59,74.0,81.2,533.42,420.63,205.62,82.34,208.53,270.6,200.652920962199,371.41,0.5,78.59,341.15,1455.56,302.32,750.06,139.15,191.96,244.63,80.73,560.23,,26.55,127.33,539.2,312.22,336.53,239.01,30.26,124.4
1422,12/10/2018,216.66,194.09,65.48,230.663414634146,319.44,251.7,36.15,53.05,206.08,66.23,253.08,83.55,127.71,35.7,87.46,58.01,30.8625,276.66,53.9733333333333,,67.49,134.12,42.38,67.0980392156863,307.32,196.0,323.05,65.42,119.12,166.036666666667,119.888316151203,123.1,0.913,95.48,133.18,591.66,82.49,377.59,82.99,115.1,171.22,38.9075,237.08,,,127.32,266.53,173.78,189.54,107.62,36.46,107.864077669903
1423,12/10/2019,273.65,233.84,82.29,250.965853658537,297.2,353.94,44.01,53.82,191.71,59.62,304.54,86.76,146.23,53.09,104.94,72.31,53.8825,283.85,76.3866666666667,,67.08,142.44,52.2,68.33,344.56,252.84,326.94,95.72,146.12,191.79,143.93470790378,142.75,1.23,111.04,130.01,754.22,178.2,367.67,94.37,153.94,198.13,54.9925,317.09,,27.89,144.58,279.52,220.27,227.93,145.36,57.37,141.0
1424,12/10/2020,508.39,228.16,79.16,236.419512195122,242.98,554.78,34,55.45,212.65,61.31,347.8,99.37,239.77,95.18,125.47,111.91,86.7975,313.75,86.74,,60.45,161.79,76.25,71.31,397.48,454.27,343.71,82.05,168.47,252.69,178.341924398625,177.68,4.0,112.68,204.69,1151.82,246.97,478.98,145.91,189.76,235.13,76.3,468.74,,54.35,135.37,339.65,224.04,241.56,266.67,54.09,141.73786407767
1425,12/10/2021,668.12,210.89,80.86,238.99512195122,232.62,746.05,41.17,48.49,214.94,78.45,399.58,123.13,357.74,122.32,160.06,105.81,141.625,431,121.84,,70.25,243.55,74.75,75.68,461.19,607.9,374.52,65.4,270.32,344.96,247.757731958763,233.09,1.56,112.43,302.98,1588.37,262.52,669.52,187.78,229.79,260.2,116.51,642.51,,36.67,128.4,478.23,208.06,340.96,431.57,53.29,120.864077669903
1426,12/11/2018,220.27,196.18,66.19,230.887804878049,319.79,252.06,36.56,53.54,205.94,66.415,254.77,82.48,128.81,36.27,88.1,57.57,30.7575,276.24,54.3966666666667,,67.72,133.89,42.44,66.4,306.07,196.47,328.9,65.6,121.5,169.353333333333,121.10824742268,122.15,0.913,95.47,135.75,597.89,82.49,375.72,85.37,114.56,171.66,39.3825,237.5,,,129.07,267.22,173.23,189.79,106.66,37.0,108.747572815534
1427,12/11/2019,275.23,234.01,83.01,254.692682926829,292.23,351.88,43.82,54.28,191.75,58.64,306.68,86.66,146.24,52.18,104.73,72.63,53.09,280.6,76.7733333333333,,67.78,142.53,52.6,69.1,344.78,250.45,320.57,94.93,143.84,191.596666666667,143.831615120275,143.36,1.286,111.72,127.84,762.35,180.19,373.53,94.31,153.68,197.98,53.9225,318.08,,28.42,144.7,280.5,220.0,228.97,146.67,56.78,142.728155339806
1428,12/11/2020,507.08,227.4,79.34,236.770731707317,241.43,567.26,33.6,54.28,209.35,60.71,339.16,98.06,236.27,95.23,122.06,108.32,86.9275,311.4,84.18,,60.76,157.57,74.32,69.95,391.13,456.23,342.01,81.3,167.81,253.333333333333,175.395189003436,174.66,3.93,112.38,200.18,1144.87,238.96,479.77,146.07,186.22,232.2,76.24,471.39,,52.63,132.35,337.07,224.17,240.33,263.98,52.96,137.553398058252
1429,12/11/2023,218.68,272.14,36.42,233.39,246.11,304.05,55.26,106.97,301.97,74.25,339.36,202.85,206.5,37.93,136.94,106.97,117.9,476.1,70.31,71.13,80.09,262.02,68.68,71.41,476.61,536.12,117.64,57.04,216.31,315.43,216.15,461.98,0.324,79.72,366.0,1112.5,195.18,848.42,90.69,201.69,293.03,69.0,494.99,,62.46,143.42,543.68,356.29,296.37,344.13,31.67,117.98
1430,12/12/2018,219.29,196.41,67,229.814634146341,322.61,254.25,37.1,53.73,207.69,67.145,254.73,83.22,129.78,36.51,88.28,58.52,31.13,278.56,54.38,,68.14,134.96,42.88,66.7607843137255,310.52,199.73,336.92,67.67,122.34,171.876666666667,121.005154639175,123.33,0.86,95.71,141.75,607.64,83.37,377.96,86.99,117.01,172.61,40.495,241.27,,,131.27,270.64,175.45,190.44,107.75,38.12,109.660194174757
1431,12/12/2019,268.39,235.99,83.51,258.965853658537,293.85,362.69,44.67,54.66,193.56,58.52,314.55,86.79,147.07,52.24,105.32,73.24,50.5,284.42,76.9,,67.63,143.58,53.19,68.82,347.03,251.88,321.99,92.85,145.29,193.656666666667,145.3264604811,143.93,1.33,112.38,129.72,775.42,173.28,372.16,95.85,153.66,199.77,54.5775,319.36,,28.69,146.27,283.61,220.55,233.69,146.41,56.94,143.116504854369
1432,12/12/2022,195.01,276.78,52.63,254.06,290.59,418.28,47.13,79.52,339.3,86.89,314.12,167.2,201.94,45.5,149,74.87,116.78,534.18,75.32,,88.54,242.73,75.15,81.95,529.99,423.11,208.52,82.36,213.14,273.84,195.48969072165,377.75,0.478,79.71,353.06,1484.89,300.84,742.48,142.53,194.78,249.17,82.98,567.6,,27.03,128.4,545.86,314.19,340.86,241.28,30.52,126.13
1433,12/13/2018,217.23,197.53,66.95,231.112195121951,320.14,250.28,36.98,52.39,211.95,66.435,256.88,81.89,127.92,36.05,88.34,59.4,30.755,280.45,54.6466666666667,,67.35,136.32,42.84,65.7176470588235,312.5,194.97,334.62,67.29,121.5,170.75,120.025773195876,122.86,0.948,95.5,142.79,599.58,81.11,378.51,86.05,114.44,172.86,38.9175,241.52,,,131.97,272.15,173.42,191.19,107.12,37.72,109.087378640777
1434,12/13/2019,266.06,236.74,83.96,262.165853658537,296.83,354.62,45.09,53.66,189.87,57.71,316.92,84.85,145.83,52.19,105.2,72.71,50.9575,284.12,77.5466666666667,,65.77,142.86,53.15,68.49,353.13,252.9,324.72,91.51,144.85,193.216666666667,143.118556701031,140.6,1.34,113.52,129.54,769.7,175.65,376.42,94.39,151.93,202.93,53.255,320.5,,28.49,144.34,285.48,218.98,234.11,146.37,56.38,143.757281553398
1435,12/13/2021,629.91,211.39,83.2,246.643902439024,234.5,752.2,41.43,48.44,215.15,78.15,394.35,122.52,361.03,124.88,163.26,105.64,137.4025,430.04,120.74,,70.61,244.1,75.39,75.16,464.37,605.34,379.54,67.81,269.74,340.36,251.237113402062,230.8,1.59,112.86,300.94,1590.2,264.6,660.15,187.42,230.02,260.07,117.5925,646.01,,35.73,128.8,478.14,208.15,344.53,440.91,53.43,121.805825242718
1436,12/13/2022,198.58,272.26,53.17,254.05,291.24,435.03,47.2,78.26,330.25,83.22,329.83,165.03,209.61,46.78,149.75,75.05,119.56,519.32,75.96,,88.75,243.1,75.78,83.28,523.06,435.35,210.76,82.91,216.8,281.74,198.56529209622,371.09,0.493,80.14,348.7,1513.02,313.0,747.56,147.94,199.08,253.95,86.98,571.38,,26.98,129.45,538.22,307.09,344.62,251.9,31.66,128.43
1437,12/14/2018,215.57,192.07,65.7,225.80487804878,314.55,247.82,35.8,50.06,205.37,63.765,249.97,78.97,124.96,34.64,85.48,58.02,30.165,275.58,53.3766666666667,,65.57,126.73,41.94,63.1529411764706,299.93,190.27,326.46,66.25,118.02,163.936666666667,118.049828178694,116.66,0.91,93.72,131.72,587.12,79.68,381.17,83.73,113.15,166.56,37.795,234.19,,,121.15,265.02,170.06,188.97,104.63,36.97,105.815533980583
1438,12/14/2020,504.31,229.46,78.83,234.146341463415,245.25,579.65,33.45,53.55,203.15,59.73,342.85,97.12,240.07,97.93,123.16,109.19,88.3975,310.1,83.57,,59.84,160.86,74.17,68.07,388.23,458.17,347.11,86.81,167.3,254.93,175.352233676976,172.33,3.82,111.97,199.68,1139.26,239.05,500.38,145.32,186.33,230.95,76.6125,467.13,,51.46,134.56,336.13,228.13,240.75,264.92,52.23,138.436893203884
1439,12/14/2021,605.73,213.74,82.51,241.892682926829,230.76,723.93,40.85,48.93,216.62,81.85,392.33,123.3,353.56,122.38,164.43,105.07,133.835,433.94,116.9,,70.52,245.11,74.83,74.55,461.86,596.35,386.38,68.59,262.65,328.24,253.144329896907,229.63,1.53,111.69,306.18,1542.92,255.32,670.97,182.19,226.83,254.75,115.72,632.11,,37.26,127.89,479.46,209.24,342.04,428.69,53.14,119.68932038835
1440,12/14/2022,195.81,271.13,52.3,254.04,289.05,429.9,47.18,78.55,334.68,83,324.86,165.27,214.33,46.26,151.11,74.71,121.49,520.15,75.82,,88.4,244.7,75.89,83.17,521.51,430.03,209.98,82.67,214.21,280.65,198.127147766323,372.31,0.509,78.79,349.51,1474.76,311.85,750.0,143.71,193.72,253.82,86.81,567.23,,27.47,130.83,538.36,312.09,343.97,243.58,32.05,128.24
1441,12/15/2020,516.3,230.53,79.62,238.175609756098,248.73,587.91,34.67,54.92,205.51,60.38,342.45,99.03,243.08,100.01,124.5,112.39,88.5525,313.22,85.15,,59.43,160.95,75.5,68.94,392.33,464.96,352.62,86.27,172.42,256.163333333333,176.778350515464,173.08,3.85,114.89,204.04,1149.16,241.76,491.79,145.2,188.24,234.06,77.0425,470.98,,51.0,135.67,339.67,228.81,244.27,267.18,53.82,143.504854368932
1442,12/15/2021,602.01,219.25,82.7,243.336585365854,235.88,744.35,40.24,49.21,217.46,83.33,400.55,123.77,362.92,127.08,168.41,105.16,135.3225,443.56,119.91,,71.21,253.83,77.23,73.51,461.8,611.56,391.74,71.99,268.1,331.66,263.883161512028,232.29,1.57,104.94,314.0,1567.0,269.0,657.93,190.56,229.06,252.22,118.61,655.74,,37.83,129.41,494.38,211.13,351.05,443.52,54.01,117.165048543689
